Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,collector_type_source,On Assault Weapons: Should owning guns that fire quickly be:,On Magazines Holding Over Ten Bullets: Who should have them?,On Background Checks for Assault Weapons: Should there be checks to ensure owners are allowed to have them?,On Keeping Assault Weapons Away from Children: Should it be illegal to leave these guns where kids can find them?,"Do You Own a Gun? (Excluding paintball, BB, or pellet guns)","Does Someone in Your Home Own a Gun? (Excluding paintball, BB, or pellet guns)",Your Zip Code: (To understand regional views),Your Education Level: (Just the highest completed),Do you think of yourself as,Do you see yourself as,Gender,Age,Major US Region,Device,Household Income,is_gun_owner,has_gun_in_house,political_lean,leans_left,leans_right,leans_center,for_assault_weapon_ban,for_large_magazine_ban,for_background_checks,for_safe_storage_laws
114569075591.0,430645356.0,04/03/2024 12:28:38 PM,04/03/2024 12:30:08 PM,,,,,fe1140932e8e0bf1a847d38f3e,smc,Limited to military and police?,Anyone?,"Yes, for all owners",Unsure or no comment,Yes,Yes,46819,College degree,A Democrat?,,female,45_to_60,east_north_central,android_mobile,100000_to_124999,True,True,left,True,False,False,True,False,True,False
114569075458.0,430645356.0,04/03/2024 12:29:08 PM,04/03/2024 12:29:51 PM,,,,,d9e8bb2e1bc2996a320297959b,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,10021,Advanced degree,A Democrat?,,male,45_to_60,,android_mobile,100000_to_124999,True,True,left,True,False,False,True,True,True,True
114569075368.0,430645356.0,04/03/2024 12:29:06 PM,04/03/2024 12:29:44 PM,,,,,7a773c9000008e4b5cef484a76,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,,Advanced degree,A Democrat?,,male,45_to_60,middle_atlantic,android_mobile,125000_to_149999,True,True,left,True,False,False,False,False,True,True
114569074879.0,430645356.0,04/03/2024 12:27:57 PM,04/03/2024 12:29:07 PM,,,,,90b729ed2e36971b7ae3c8219e,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,33138,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,18_to_29,south_atlantic,android_mobile,25000_to_49999,False,False,center,False,False,True,True,True,True,True
114569073025.0,430645356.0,04/03/2024 12:12:24 PM,04/03/2024 12:26:53 PM,,,,,d108ce6279a96a33cf87f6e398,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,75243,Advanced degree,A Democrat?,,female,60_above,west_south_central,android_mobile,125000_to_149999,False,False,left,True,False,False,True,True,True,True
114569072802.0,430645356.0,04/03/2024 12:25:43 PM,04/03/2024 12:26:37 PM,,,,,855562f0587e37184265999ce7,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,27292,Some college,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,18_to_29,south_atlantic,ios_mobile,50000_to_74999,True,True,center,False,False,True,True,True,True,True
114569072647.0,430645356.0,04/03/2024 12:25:37 PM,04/03/2024 12:26:26 PM,,,,,d52317b6864c68ecd936adf479,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,Yes,60070,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,18_to_29,east_north_central,ios_mobile,no_answer,False,True,center,False,False,True,True,True,True,True
114569072559.0,430645356.0,04/03/2024 12:25:28 PM,04/03/2024 12:26:20 PM,,,,,0819a610b0fe79a82cfffe37cd,smc,Limited to military and police?,Anyone?,"Yes, for all owners",No,No,No,18964,Some college,A Republican?,,female,60_above,middle_atlantic,ios_mobile,50000_to_74999,False,False,right,False,True,False,True,False,True,False
114569070491.0,430645356.0,04/03/2024 12:21:52 PM,04/03/2024 12:23:40 PM,,,,,321fb25c24389523ba90c8fc7e,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,27505,Some college,A Democrat?,,male,45_to_60,south_atlantic,ios_mobile,25000_to_49999,True,True,left,True,False,False,False,False,True,True
114569069535.0,430645356.0,04/03/2024 12:21:57 PM,04/03/2024 12:22:28 PM,,,,,143e66e774f126ffa8b1e1bacc,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,10014,College degree,A Democrat?,,male,45_to_60,middle_atlantic,android_mobile,125000_to_149999,True,True,left,True,False,False,True,True,True,True
114569069189.0,430645356.0,04/03/2024 12:21:17 PM,04/03/2024 12:22:03 PM,,,,,1b42c8410f1a76bfc5fff6410a,smc,Limited to military?,Just military and police?,"Yes, for all owners",No,No,No,45885,Some college,A Republican?,,female,30_to_44,east_north_central,ios_mobile,no_answer,False,False,right,False,True,False,True,True,True,False
114569065838.0,430645356.0,04/03/2024 12:15:57 PM,04/03/2024 12:17:55 PM,,,,,7aa92fc69b47b513e425bf78ea,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,10005,Advanced degree,A Democrat?,,female,45_to_60,middle_atlantic,android_mobile,100000_to_124999,True,True,left,True,False,False,True,True,True,True
114569065020.0,430645356.0,04/03/2024 12:15:40 PM,04/03/2024 12:16:54 PM,,,,,7354cba2141d7695a1f886756c,smc,Limited to military and police?,Unsure or rather not say?,"Yes, for all owners",Yes,No,No,34772,Some college,A Democrat?,,female,45_to_60,south_atlantic,android_mobile,10000_to_24999,False,False,left,True,False,False,True,False,True,True
114569064468.0,430645356.0,04/03/2024 12:15:36 PM,04/03/2024 12:16:15 PM,,,,,1d89c39cd7833c82ba415aa80e,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,55113,College degree,A Democrat?,,female,45_to_60,west_north_central,ios_mobile,75000_to_99999,False,False,left,True,False,False,True,True,True,True
114569063761.0,430645356.0,04/03/2024 12:10:16 PM,04/03/2024 12:15:27 PM,,,,,a6a6c2a6ccca1f47050369427c,smc,Limited to military?,Anyone?,"Yes, for all owners",Unsure or no comment,Yes,No,4864,Some college,A Democrat?,,male,60_above,new_england,ios_mobile,10000_to_24999,True,True,left,True,False,False,True,False,True,False
114569062931.0,430645356.0,04/03/2024 12:12:16 PM,04/03/2024 12:14:37 PM,,,,,d859da600e41dd232eadc82dfd,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,37918,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,45_to_60,east_south_central,android_mobile,100000_to_124999,False,False,center,False,False,True,True,True,True,True
114569063115.0,430645356.0,04/03/2024 12:13:32 PM,04/03/2024 12:14:35 PM,,,,,29d10e49c80839ce6947b8f27f,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,19125,Advanced degree,A Democrat?,,female,30_to_44,middle_atlantic,android_mobile,100000_to_124999,False,False,left,True,False,False,True,True,True,True
114569061757.0,430645356.0,04/03/2024 12:09:04 PM,04/03/2024 12:12:53 PM,,,,,02b73e07c6387bfd583ee99d93,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,75134,Some college,A Democrat?,,female,60_above,west_south_central,ios_mobile,25000_to_49999,False,False,left,True,False,False,True,True,True,True
114569061629.0,430645356.0,04/03/2024 12:11:08 PM,04/03/2024 12:12:44 PM,,,,,73b8656c265119a9bd62cac1b4,smc,Open to everyone?,Just military?,"Yes, for all owners",Yes,No,No,56267,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,18_to_29,west_north_central,android_mobile,25000_to_49999,False,False,center,False,False,True,False,True,True,True
114569061016.0,430645356.0,04/03/2024 12:11:19 PM,04/03/2024 12:12:01 PM,,,,,3e20efa9b6c553fad0549fcab1,smc,Limited to military and police?,Anyone?,"Yes, for all owners",Yes,No,No,,Some college,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,18_to_29,west_south_central,android_mobile,10000_to_24999,False,False,center,False,False,True,True,False,True,True
114569060483.0,430645356.0,04/03/2024 12:10:07 PM,04/03/2024 12:11:27 PM,,,,,a25233ae1b0f667d8c4edf7933,smc,Open to everyone?,Anyone?,"No, not necessary for all",No,Yes,No,71203,College degree,A Republican?,,male,45_to_60,west_south_central,android_mobile,100000_to_124999,True,True,right,False,True,False,False,False,False,False
114569060399.0,430645356.0,04/03/2024 12:10:17 PM,04/03/2024 12:11:20 PM,,,,,6589ea2610745dc497615b036a,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,93065,College degree,A Democrat?,,male,30_to_44,pacific,android_mobile,150000_to_174999,False,False,left,True,False,False,True,True,True,True
114569060246.0,430645356.0,04/03/2024 12:09:31 PM,04/03/2024 12:11:08 PM,,,,,78f5176f16cfbd44ca5cb4c57b,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,No,Yes,27030,High school diploma,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,18_to_29,pacific,android_mobile,no_answer,False,True,center,False,False,True,False,False,True,True
114569059778.0,430645356.0,04/03/2024 12:10:09 PM,04/03/2024 12:10:39 PM,,,,,ce753cae262e81877806494bd7,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,Yes,Yes,10025,College degree,A Democrat?,,male,45_to_60,middle_atlantic,android_mobile,150000_to_174999,True,True,left,True,False,False,True,True,True,True
114569059105.0,430645356.0,04/03/2024 12:09:19 PM,04/03/2024 12:09:54 PM,,,,,5fb18987b998242e436ff7fb5b,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,No,No,8077,College degree,A Democrat?,,male,30_to_44,middle_atlantic,ios_mobile,75000_to_99999,False,False,left,True,False,False,True,True,True,True
114569057092.0,430645356.0,04/03/2024 12:06:20 PM,04/03/2024 12:07:25 PM,,,,,fa395fa14b4027cc61e7800b2e,smc,Open to everyone?,Anyone?,"Yes, for all owners",Unsure or no comment,No,No,8742,Advanced degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,45_to_60,middle_atlantic,android_mobile,10000_to_24999,False,False,center,False,False,True,False,False,True,False
114569054975.0,430645356.0,04/03/2024 12:02:50 PM,04/03/2024 12:04:48 PM,,,,,5206dc983ca12cdc035da4d468,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,No,No,2176,Advanced degree,Not really either (Independent)?,More open to new ideas and changes (liberal)?,female,45_to_60,new_england,ios_mobile,125000_to_149999,False,False,left,True,False,False,True,True,True,True
114569054902.0,430645356.0,04/03/2024 12:01:27 PM,04/03/2024 12:04:42 PM,,,,,26b685b5c420133ec7fd638d77,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,76063,Some college,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,30_to_44,west_south_central,ios_mobile,75000_to_99999,True,True,center,False,False,True,False,False,True,True
114569054570.0,430645356.0,04/03/2024 12:02:01 PM,04/03/2024 12:04:17 PM,,,,,0227548cddedfd9558e3168b9a,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,0,Some college,Something else?,More open to new ideas and changes (liberal)?,female,30_to_44,middle_atlantic,android_mobile,25000_to_49999,False,False,left,True,False,False,True,True,True,True
114569054322.0,430645356.0,04/03/2024 12:02:36 PM,04/03/2024 12:03:59 PM,,,,,fa7331894141f370945265eefc,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,61866,High school diploma,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,45_to_60,east_north_central,android_mobile,25000_to_49999,True,True,center,False,False,True,False,False,True,True
114569054181.0,430645356.0,04/03/2024 12:01:16 PM,04/03/2024 12:03:47 PM,,,,,57c4d4f36f335cf8baea97f58a,smc,Open to everyone?,Anyone?,"Yes, for all owners",Unsure or no comment,No,No,31510,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,18_to_29,south_atlantic,ios_mobile,25000_to_49999,False,False,center,False,False,True,False,False,True,False
114569053743.0,430645356.0,04/03/2024 12:01:18 PM,04/03/2024 12:03:16 PM,,,,,dbbd548f81357cb592a3dc2efa,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,Yes,,Advanced degree,A Democrat?,,male,18_to_29,west_south_central,ios_mobile,75000_to_99999,False,True,left,True,False,False,True,True,True,True
114569053622.0,430645356.0,04/03/2024 12:01:56 PM,04/03/2024 12:03:08 PM,,,,,7ab4d95a4fa172e52b8287d41c,smc,Not sure or prefer not to say?,Unsure or rather not say?,"Yes, for all owners",Yes,No,No,63385,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,30_to_44,west_north_central,android_mobile,100000_to_124999,False,False,center,False,False,True,False,False,True,True
114569053145.0,430645356.0,04/03/2024 12:01:58 PM,04/03/2024 12:02:32 PM,,,,,61fb84a46bc4ef2378e714cabc,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,10006,College degree,A Republican?,,female,30_to_44,middle_atlantic,android_mobile,100000_to_124999,True,True,right,False,True,False,False,False,True,True
114569052995.0,430645356.0,04/03/2024 12:02:00 PM,04/03/2024 12:02:22 PM,,,,,2262a59973fb2209f3946e07d6,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,,Advanced degree,A Democrat?,,female,30_to_44,pacific,android_mobile,100000_to_124999,True,True,left,True,False,False,False,False,True,True
114569052789.0,430645356.0,04/03/2024 12:01:19 PM,04/03/2024 12:02:07 PM,,,,,8a220bf57459f2282d2678d86b,smc,Limited to military?,Unsure or rather not say?,"Yes, for all owners",Yes,No,No,3820,Advanced degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,18_to_29,new_england,android_mobile,25000_to_49999,False,False,center,False,False,True,True,False,True,True
114569051855.0,430645356.0,04/03/2024 11:59:17 AM,04/03/2024 12:01:04 PM,,,,,e775c9cf6680e15ad03efbe7bf,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,49319,Some college,A Democrat?,,female,60_above,east_north_central,ios_mobile,no_answer,False,False,left,True,False,False,True,True,True,True
114569051503.0,430645356.0,04/03/2024 11:57:26 AM,04/03/2024 12:00:33 PM,,,,,d5e092ceb35540584c706a14b8,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,6484,Advanced degree,Not really either (Independent)?,More open to new ideas and changes (liberal)?,male,30_to_44,new_england,android_mobile,125000_to_149999,False,False,left,True,False,False,True,True,True,True
114569051477.0,430645356.0,04/03/2024 11:59:16 AM,04/03/2024 12:00:31 PM,,,,,c254eea997ca5c85ad707bf506,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,10001,Advanced degree,A Republican?,,male,45_to_60,middle_atlantic,android_mobile,125000_to_149999,False,False,right,False,True,False,True,True,True,True
114569051070.0,430645356.0,04/03/2024 11:58:18 AM,04/03/2024 12:00:08 PM,,,,,642b5b34019442759bae2da074,smc,Open to everyone?,Anyone?,Not sure or no comment,Yes,Yes,Yes,37932,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,30_to_44,east_south_central,ios_mobile,75000_to_99999,True,True,center,False,False,True,False,False,False,True
114569050749.0,430645356.0,04/03/2024 11:59:02 AM,04/03/2024 11:59:47 AM,,,,,225080e30762eabca94119c8df,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,90604,Some college,A Democrat?,,male,45_to_60,pacific,android_mobile,100000_to_124999,False,False,left,True,False,False,True,True,True,True
114569050565.0,430645356.0,04/03/2024 11:58:11 AM,04/03/2024 11:59:34 AM,,,,,7cccee5dccfbfcaa0fefff57dd,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,No,Yes,,Advanced degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,30_to_44,mountain,ios_mobile,75000_to_99999,False,True,center,False,False,True,True,True,True,True
114569050363.0,430645356.0,04/03/2024 11:58:44 AM,04/03/2024 11:59:20 AM,,,,,ff9ed9f6a2a8629bae7a1230c9,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,1610,Some college,Not really either (Independent)?,More open to new ideas and changes (liberal)?,female,18_to_29,new_england,ios_mobile,75000_to_99999,False,False,left,True,False,False,True,True,True,True
114569050218.0,430645356.0,04/03/2024 11:58:02 AM,04/03/2024 11:59:12 AM,,,,,f140e35e9232d8932b8838fd13,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,20147,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,30_to_44,south_atlantic,android_mobile,50000_to_74999,False,False,center,False,False,True,True,True,True,True
114569048570.0,430645356.0,04/03/2024 11:55:37 AM,04/03/2024 11:57:10 AM,,,,,fc54d8bd8c678b8166e4d21c11,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,No,Yes,4062,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,30_to_44,new_england,ios_mobile,25000_to_49999,False,True,center,False,False,True,True,True,True,True
114569047230.0,430645356.0,04/03/2024 11:54:45 AM,04/03/2024 11:55:33 AM,,,,,d32b1dba1aeb49d33d81658a44,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,,Advanced degree,A Democrat?,,male,30_to_44,middle_atlantic,android_mobile,100000_to_124999,True,True,left,True,False,False,True,True,True,True
114569046728.0,430645356.0,04/03/2024 11:53:33 AM,04/03/2024 11:54:57 AM,,,,,e96fa90b909d104c06aee41332,smc,Open to everyone?,Just military?,"Yes, for all owners",Yes,Yes,Yes,10007,Advanced degree,A Democrat?,,female,45_to_60,middle_atlantic,android_mobile,100000_to_124999,True,True,left,True,False,False,False,True,True,True
114569046150.0,430645356.0,04/03/2024 11:52:43 AM,04/03/2024 11:54:15 AM,,,,,bc8001ad666ec8cb6a9dfcae32,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,25309,Advanced degree,Not really either (Independent)?,More open to new ideas and changes (liberal)?,female,45_to_60,south_atlantic,ios_mobile,50000_to_74999,False,False,left,True,False,False,True,True,True,True
